"","MEA","MLA","sex","race","class","major","math.level","modality","SelfEfficacy","Technology","Cooperative","Deductive","Demonstration","Inductive","Integrative","Lecture","Repetitive","Engage","Resource","TeacherCtrd","StudentCtrd"
"46",-1.20172732569453,-0.50335207058653,"female","white","yr5+","STEM","other","Kinesthetic",0.925028196103618,0.978139814051913,0.681477729051046,1.44699782696175,1.09095126265959,1.26266585861308,0.28537952825677,1.38581903495456,-0.334954559926269,0.48012338310851,-0.130337859978542,1.06815758491765,0.72518818956459
"47",-1.11940171412413,-0.50335207058653,"female","white","yr2","STEM","math04","Visual",0.925028196103618,1.08111164165241,-0.202876542360552,-0.404930214036726,0.514476649791217,0.453534220059575,-0.553686800400757,0.787682154229604,-1.1559764768728,1.30676318392415,-0.358667856713796,0.0796381853599628,-0.0860315392107249
"48",-0.606415720643418,-0.0428322445281424,"female","Asian","yr1","STEM","stats","Kinesthetic",-1.49756894032656,1.24695824575384,-0.714587034188268,-1.14264195828185,-0.940988033936287,-1.11522239068993,0.0955796004427508,-0.475766709524966,-0.802321266158517,-0.0900765503962547,-0.190625975900191,-0.824576839529595,-0.548360514320945
"49",0.761908648386035,-0.0350343597409613,"female","white","yr2","Business","math03","Auditory",2.27116079368969,-0.141121843654637,-0.218481129500677,0.378095600244604,0.134835234949239,-0.42612867635838,0.14472226847115,-0.532854926386035,0.92045498274736,-0.926401157759824,0.155098994847469,0.120600709088466,-0.157423641834579
"50",-1.69254835979234,-0.296661837489808,"female","Black","yr5+","STEM","other","Kinesthetic",1.71069153335699,0.64729034957555,0.0685329588156561,0.436438286686059,0.382546808394715,0.556494479757062,0.602382918626416,0.190697121008977,0.589053930300359,-0.099761356944184,-0.190625975900191,0.356169008525498,0.425737866873885
"51",1.05634803718759,0.259852849337521,"male","white","yr1","STEM","math03","Kinesthetic",-0.49174339009042,0.434674725744415,-1.10453855689641,-1.58330895331533,-0.41638041633561,-1.75981935354478,-1.09332423094402,-1.14198672383045,-1.21824988926975,-0.34651641770713,-0.358667856713796,-1.05195199838742,-1.29445774137509
"52",-2.02488914727275,-0.393902556682844,"male","Black","yr2","Health","stats","Kinesthetic",1.48549745643633,1.5516123992985,-1.73786536793921,-1.27051449921964,-1.06869627123473,-0.12974071940119,-0.179786765277831,-0.946356344519242,-1.28590423943927,-0.849711345780952,-0.358667856713796,-1.078753772415,-0.563010249737726
"53",0.194932979241213,-0.0562868976628869,"female","white","yr2","Other","math01","Kinesthetic",-0.00855167391406178,0.283368208203793,-0.1081555067976,-1.05182656487033,-1.21401759597306,-0.393364242772149,-0.516861423397734,-1.20637818117705,-0.0192397802173029,-0.0900765503962547,-0.298379740792148,-0.968976732750602,-0.348393458709767
"54",-0.850259920030039,-0.282536181249678,"female","white","yr2","STEM","stats","Auditory",1.37541634994494,-0.657522584035215,1.66931059474775,1.3895742294853,1.09095126265959,1.26266585861308,0.447797659390119,1.38581903495456,1.0955792077082,0.48012338310851,0.883128642601189,1.21621803725943,1.0401548115175
"55",-0.219733419809595,0.238376937317971,"female","white","yr1","STEM","math02","Kinesthetic",-1.16229375691451,0.304002088117776,-1.41888911727916,-2.00585522002971,0.495321887646607,-0.271507838022986,-1.01669067853081,-0.220422302894678,-1.26709427589107,-1.17315621852277,-0.185805371339966,-0.710640177582704,-0.822599752636658
