"","ID","sex","race","class","major","math.level","modality","Anxiety.mea.avg","Anxiety.mea.pca1","Anxiety.mea.wt.pca","Anxiety.mea.cfa","Anxiety.mla.avg","Anxiety.mla.pca1","Anxiety.mla.wt.pca","Anxiety.mla.cfa","SelfEfficacy.avg","SelfEfficacy.pca1","SelfEfficacy.wt.pca","SelfEfficacy.cfa","Technology.avg","Technology.pca1","Technology.wt.pca","Technology.cfa","Cooporative.avg","Cooporative.pca1","Cooporative.wt.pca","Cooporative.cfa","Deductive.avg","Deductive.pca1","Deductive.wt.pca","Deductive.cfa","Demonstration.avg","Demonstration.pca1","Demonstration.wt.pca","Demonstration.cfa","Inductive.avg","Inductive.pca1","Inductive.wt.pca","Inductive.cfa","Integrative.avg","Integrative.pca1","Integrative.wt.pca","Integrative.cfa","LectureType.avg","LectureType.pca1","LectureType.wt.pca","LectureType.cfa","Repetitive.avg","Repetitive.pca1","Repetitive.wt.pca","Repetitive.cfa","SocialEngage.avg","SocialEngage.pca1","SocialEngage.wt.pca","SocialEngage.cfa","BehaveEngage.avg","BehaveEngage.pca1","BehaveEngage.wt.pca","BehaveEngage.cfa","Resource.avg","Resource.pca1","Resource.wt.pca","Resource.cfa"
"153",153,"female","white","yr1","STEM","stats","Kinesthetic",3,-0.751338591599941,-0.752101239418778,-0.4553657226779,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,3.66666666666667,1.08821549063969,0.656747792683981,1.47663215861975,2.9,-0.790874349934924,-0.721416851222551,-0.112993440855297,2.66666666666667,-0.496472466254376,-0.251733454048451,-0.22964336919185,3.71428571428571,1.24444573986403,0.679227445002991,0.549804783102195,3.85714285714286,0.55302142845704,0.390331541567342,0.145740518920257,3.71428571428571,0.571594255943958,0.217337578490125,0.23758249258482,2.28571428571429,-1.17897752495387,-0.695872635821649,-0.236722041076518,3.71428571428571,0.785805034115795,0.34556533339106,0.349336918172137,3.57142857142857,0.626110178146667,0.418555767938117,0.230378819817173,1.33333333333333,-2.17133149683513,-1.43562783194427,-0.930375566707937,3.33333333333333,0.616731817510375,0.343574836846872,0.203189205202321,2.25,1.12374055107836,0.687717865953527,0.393627975617215
"154",154,"female","white","yr1","Health","stats","Kinesthetic",4.66666666666667,1.67615318842146,1.25964414252496,0.915575507629149,1.5,-0.939996728926976,-0.601232244712945,-0.413722361904138,4.33333333333333,1.20922664845668,0.658842047401125,3.27769540137018,2.7,-1.50992658171694,-1.13840497895951,-0.453901065784919,4.66666666666667,3.38368813153098,2.06623581948959,1.55016128797492,4.71428571428571,3.39163014817317,1.95072102989353,1.30308793525714,4.57142857142857,2.30915298007445,1.4742497889886,0.734532766947818,4.85714285714286,3.37813206353836,2.01475293145011,1.14737639127252,4.42857142857143,3.26546381506479,1.61352791004774,1.18260877066913,4.71428571428571,2.94210956278861,1.84819405515592,1.08837859949564,4.71428571428571,3.12838496225059,1.83935646311454,1.21525228071979,1,-2.82240562664749,-2.08445858952531,-1.18164353355801,3.66666666666667,1.29625147828758,1.0144716520406,0.396330247157491,1.75,0.0593044345433976,-0.434304656051363,-0.0387034908696999
"155",155,"female","white","yr3","Other","other","Kinesthetic",5,2.14245548464502,1.47441255690006,1.14164342203661,3.25,2.13852866645179,0.914746026529556,0.971035382453241,3.33333333333333,-0.372174087981137,-0.200768813350245,0.433591104188832,2.6,-1.69019830206332,-1.41640166796695,-0.462957152284237,4.83333333333333,3.66300735912874,2.37864981431257,1.66969557677923,5,3.92602569497344,2.35757411541285,1.45039537239774,5,3.31150917686338,1.92132264130113,1.09454554129571,5,3.74144114399981,2.28283476961181,1.26187175459162,4.28571428571429,3.29308857649244,1.40894290568664,1.33961348844194,5,3.63024410131203,2.35278064546,1.38533618864896,4.85714285714286,3.41288945945325,1.97162978487119,1.21347720068222,2,-0.835712472562919,-0.801528133211202,-0.348885292458535,3,-0.0347218465811944,0.202733200147415,-0.0240378084977003,2,0.432960482619717,-0.181168134871578,-0.0243974786586425
"156",156,"male","white","yr2","Other","math02","Visual",3,-0.734634652699772,-0.489183778497188,-0.411766583811161,2,-0.0218436371646205,-0.0173791668019752,-0.0211026145730408,4.33333333333333,0.269646726364252,-0.105089608425478,1.91173720563825,2.3,-2.70658322566536,-1.62091887858885,-0.832935747672905,1.66666666666667,-2.45385797810574,-1.57714532329451,-1.11874120776066,2,-3.04513385370946,-1.49922154447219,-1.23325814517617,3,-1.39317732240854,-0.976714362957662,-0.408727804847426,3,-1.26228863379088,-0.810431724114301,-0.45714907101157,3,0.275277954362418,0.46231025660631,0.0507074226594825,3.28571428571429,-0.37928705718267,-0.045048727101187,-0.295088793577277,3.28571428571429,-0.0329500150685657,0.283887679127205,0.146835234367963,3,1.15940245490286,0.901589107000962,0.48377051699264,1.33333333333333,-3.46255672024989,-2.36034148535229,-1.15794180593443,2,0.5426649314799,0.287594363739791,0.198728154678948
"157",157,"female","white","yr1","Other","stats","Visual",3.66666666666667,0.220904180848895,0.0149285139047472,0.0952713658385237,2,-0.0218436371646205,-0.0173791668019752,-0.0211026145730408,3.66666666666667,0.148635568547259,-0.107183863142622,0.110673962887821,2.8,-1.24027367139913,-0.838873815881763,-0.3720911091424,3,0.101189967221026,0.100562919203416,0.0387441082583307,3.71428571428571,1.00395885724475,0.737617584608176,0.328854415705654,4,0.81866077809453,0.478643647863433,0.279981965809892,3.85714285714286,0.934953211053049,0.394936987397799,0.323760935985201,3.28571428571429,0.914236825705195,0.649425972011668,0.396059109499746,4,1.37179562667376,0.953596861096316,0.50079304844165,2.85714285714286,-1.03095588621597,-0.533581861459651,-0.384458192900971,2.33333333333333,-0.184638342750558,-0.152697375630158,-0.0976173256084611,3,-0.0487548449240131,-0.0622943890997189,-0.00699482262527438,1.75,-0.144118694912662,-0.317778965022385,-0.130744813614253
"158",158,"female","white","yr3","Business","math02","Auditory",1,-3.61172479004456,-2.45278011389444,-1.96517658965893,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,3,0.976690216249011,0.944081543031088,1.5819967764115,3.1,-0.417983557064303,0.0887707282729421,-0.212137469095696,4.83333333333333,3.66300735912874,2.37864981431257,1.66969557677923,4.71428571428571,3.39163014817317,1.95072102989353,1.30308793525714,4.42857142857143,1.98195551553131,1.08392755061759,0.660549545798594,4.42857142857143,2.35629883841745,1.27069773882493,0.795544719393723,4.57142857142857,3.6219790330749,1.98437289716868,1.34144490667758,4.85714285714286,3.30655883274993,2.11153578409617,1.27515088495529,4.57142857142857,2.77796132244916,1.80073514722549,1.10892149831663,2,-0.831501585872319,-0.591434741262175,-0.348936508282686,1.66666666666667,-2.75388577623853,-1.82012177614589,-0.897744356021244,1,-1.67193309805374,-0.844137146503784,-0.357745495736532
"159",159,"male","other","yr2","Business","math03","Kinesthetic",2.33333333333333,-1.70064712294723,-1.44455552909057,-0.951100690359565,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,4.66666666666667,0.790456382892649,-0.0115046582178553,1.58882006433724,3.3,0.254362253521964,0.153713062760269,0.164505638780983,2.66666666666667,-0.487944899291212,-0.333017814793307,-0.22645566550564,3.71428571428571,1.12905416399175,0.371348297014109,0.449313706782754,4.85714285714286,3.00040382943356,1.61310406813841,1.0171556425823,3.85714285714286,0.996705060491688,0.686595253576503,0.386970535377302,3.42857142857143,1.16734356854887,0.672997666000718,0.468083196110737,4,1.51940526086646,0.879407294469176,0.664842981056178,3.71428571428571,0.920396591952509,0.498977375771189,0.325330298647253,2,-0.831501585872319,-0.591434741262175,-0.348936508282686,3,-0.0487548449240131,-0.0622943890997189,-0.00699482262527438,1.75,-0.144118694912662,-0.317778965022385,-0.130744813614253
"160",160,"female","white","yr2","Other","math02","Kinesthetic",4.33333333333333,1.17021271219618,0.707382803576537,0.591006333520189,2,-0.0383120472064849,0.251089708213758,0.00339531812089843,4,-0.260648813590459,-0.488102563697352,0.328226486397073,3.9,2.0211494710481,1.2579885942879,0.617362796904536,1.33333333333333,-3.18349840755334,-1.92453046756171,-1.45969706843346,2.14285714285714,-2.53535370588998,-1.58384643689202,-0.96430049474251,2.28571428571429,-3.21434422615652,-1.86446510867442,-1.09562023369469,2.57142857142857,-2.28025356061374,-1.32968125742901,-0.846195450489063,1.85714285714286,-2.5368265053815,-1.22930907428386,-1.10357869183488,1.85714285714286,-3.6743809762236,-2.16867634374767,-1.54627708839198,1.85714285714286,-3.2281501393906,-1.85760369166615,-1.23004486268215,2.66666666666667,0.466435787061802,0.496133381950885,0.153650641241613,3.33333333333333,0.616731817510375,0.343574836846872,0.203189205202321,1.25,-1.19656548524939,-0.649263470838488,-0.297418822153198
"161",161,"male","white","yr1","STEM","math02","Kinesthetic",3,-0.711700411598224,-0.414608314845453,-0.356864462976403,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,2.33333333333333,-1.01399490232653,-0.296448018275012,-1.04455499726059,3.3,0.16634485559409,0.168286595431981,-0.0407680002909748,3.33333333333333,0.823814417076646,0.410314063469383,0.382993357852559,4.28571428571429,2.46054935290805,1.44648942502235,0.963068964395433,4.57142857142857,2.29666434308807,1.24219105803592,0.786340854421024,4.28571428571429,1.9369047246508,1.21361314024054,0.673427118399444,3.28571428571429,1.04466691786795,0.671318732117936,0.399449830763172,4.28571428571429,2.12111628329667,1.23807466809327,0.871141895824097,4.28571428571429,2.18348234369888,1.38429861364272,0.832354447317873,2,-0.831501585872319,-0.591434741262175,-0.348936508282686,2.66666666666667,-0.743392790592552,-0.337486509058984,-0.284235258410882,2,0.569041803543553,0.442695658876479,0.180606016138814
"162",162,"male","Asian","yr3","Other","other","Auditory",3,-0.734634652699772,-0.489183778497188,-0.411766583811161,3,1.75054076855521,1.08331099389992,0.779077529634855,3,0.0371102941565809,0.180149887204485,0.216038580679579,2.7,-1.59808148057498,-0.558638501433043,-0.389188287367875,3,0.0958063415389203,0.119062499372324,0.0407996177141286,3.14285714285714,-0.363815688492096,-0.143001274568432,-0.18957141344711,2.42857142857143,-2.79164997736463,-1.980876704083,-0.856706505048011,2.85714285714286,-1.64552930042312,-0.913410172804419,-0.545493003876508,3,0.0932805426147183,0.0117989925099399,-0.0539041991292123,3,-0.99242688860333,-0.550449613348739,-0.416589525753715,2.85714285714286,-0.946177914601559,-0.492185679010947,-0.221197034283044,3.33333333333333,1.81047658471522,1.55041986458201,0.735038483842714,2,-2.08839911380415,-1.4142525501993,-0.687560328193648,3,2.81001670514085,1.72952846425674,0.718957528014161
"163",163,"female","white","yr1","Other","math01","Kinesthetic",3.33333333333333,-0.222463874273117,-0.125264436818617,-0.0758944277341815,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,3,0.0276244107302661,-0.109278117859766,-1.69038927986261,3.8,1.79068909320055,0.909294621743739,0.548562294225434,4.33333333333333,2.6958445425499,1.83460751154819,1.23027307935375,3.57142857142857,0.81735549052492,0.418150663696734,0.304164602882638,4.28571428571429,1.53272708367975,0.933720303586454,0.494788614923662,4,1.26951943639635,0.913970160148071,0.410410117229681,2.85714285714286,0.120754691317318,-0.0803390220323511,0.174781916240877,3.28571428571429,-0.278395120608111,-0.268399766714699,-0.105506157979496,3.71428571428571,0.889894057194462,0.758257048068609,0.335742700319303,2,-0.831501585872319,-0.591434741262175,-0.348936508282686,4,1.99088942395612,1.28966377199986,0.673570682943099,1,-1.67193309805374,-0.844137146503784,-0.357745495736532
"164",164,"male","Black","yr3","Business","stats","Visual",1.66666666666667,-2.63325171539435,-1.87409235784077,-1.40323651917449,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,3,1.90678425491513,1.41858519379344,1.04152711160124,4,2.22194812050106,1.46303598975198,0.644759526732645,4,2.04219916272112,1.3522340736904,0.930021156470777,3.85714285714286,1.27631514816799,0.798360159275358,0.423097323404228,3.85714285714286,0.539214246689059,0.331240835428853,0.176555313331752,3.71428571428571,0.611183971728443,0.329986963272368,0.224155712042122,3,0.406131044475567,0.0557357230451141,0.322634863188582,4,1.32877255973962,0.838262208193451,0.470460010769431,4,1.52262995429359,0.956186066847349,0.585066803663237,2,-0.789609047843626,-0.834809773793141,-0.270084599381733,2,-2.08839911380415,-1.4142525501993,-0.687560328193648,1.25,-1.09485392052136,-0.707526316352977,-0.251398160780922
"165",165,"female","Black","yr1","STEM","math02","Visual",4,0.726844657074171,0.567189852853173,0.419840539947484,1.75,-0.464894036764612,-0.271183807538533,-0.216155698687417,2,-2.47438448094735,-1.15396462430924,-2.0875960516915,3.7,1.4391602311353,0.895962235088337,0.473350461901346,3.16666666666667,0.433719278985529,0.154765525912408,0.198394090285356,3.85714285714286,1.44499291063776,1.01389818864959,0.577945466860194,4.57142857142857,2.37110929191873,1.1716949270394,0.828781090610448,4.42857142857143,2.30021380511226,1.48169497840224,0.787922481718537,2.57142857142857,-0.606674620556496,-0.719828232578589,-0.0891458385805488,3.28571428571429,-0.0650020212323082,-0.247313106820991,0.0901562370501114,4.42857142857143,2.44601904700696,1.32174862705464,0.834602878173422,1.33333333333333,-2.12943895880644,-1.67900286447524,-0.851523657806985,3.66666666666667,1.29625147828758,1.0144716520406,0.396330247157491,1.5,-0.615489865650935,-0.249139968624752,-0.102519001214931
"166",166,"male","white","yr1","Other","math02","Visual",4,0.693436779273833,0.0413549310099928,0.332642262214006,1.25,-1.38304712852697,-0.855036885449504,-0.608775446018514,2,-0.604710520188809,0.0844706822797178,-1.26210752076984,3,-0.768898182386754,-0.296186017813385,-0.287499612784674,2.16666666666667,-1.39319409937184,-1.07218112507883,-0.624264727725423,4,1.63407371542722,1.02491321206767,0.585424469232283,4.28571428571429,1.57875619307061,0.961600062708752,0.513662711285278,4.42857142857143,2.39248506582765,1.38556788527661,0.818374568488464,2.28571428571429,-1.38714746371201,-0.255918026871285,-0.563913074322673,5,3.63024410131203,2.35278064546,1.38533618864896,4.28571428571429,2.18963104211048,1.41965883331462,0.834341498521689,1.33333333333333,-2.17554238352573,-1.6457212238933,-0.930324350883787,3.33333333333333,0.630764815853194,0.608602426094005,0.186146219329896,1,-1.67193309805374,-0.844137146503784,-0.357745495736532
"167",167,"female","white","yr1","STEM","math02","Visual",3.66666666666667,0.220904180848895,0.0149285139047472,0.0952713658385237,1.25,-1.32691729198234,-0.960377226056248,-0.637221851462357,3,0.967204332822696,0.654653537966838,-0.324431084130683,2.9,-0.799914525136346,-0.722191520877942,-0.0350492547268732,5,3.98859198390332,2.58540564800849,1.81924269522743,3.57142857142857,0.858418568122791,0.138502611114544,0.3578049039812,4.42857142857143,1.93224635106478,1.16996704387355,0.6781881124739,3.85714285714286,1.02544791560984,0.43564391898793,0.414816717451914,2.85714285714286,0.100606576643988,-0.192178436568697,0.259295420550679,5,3.63024410131203,2.35278064546,1.38533618864896,4.85714285714286,3.42827505401769,2.06394509935363,1.25156220219484,3,1.15940245490286,0.901589107000962,0.48377051699264,3.33333333333333,0.630764815853194,0.608602426094005,0.186146219329896,1.75,-0.144118694912662,-0.317778965022385,-0.130744813614253
"168",168,"female","white","yr2","Other","math01","Kinesthetic",4,0.74354859597434,0.830107313774762,0.463439678814223,2.5,0.888517513337481,0.394117575382201,0.358011376859914,3.33333333333333,-1.32123989349988,-1.2541284742411,-2.83879495208528,4.5,4.06334202330612,2.23337159917995,1.37682517207053,3.16666666666667,0.438545048113104,0.132979039434692,0.208076704388726,2.71428571428571,-1.17056752621561,-0.610596934754939,-0.43112175828628,3.85714285714286,0.570834390955534,0.427740877912236,0.119342467781131,3,-1.19521793447544,-0.675355657478984,-0.411400972662834,2.42857142857143,-1.27534761018962,-0.403354418397616,-0.66535305040597,3.42857142857143,0.00386002585864928,0.144049260638304,-0.00837803327498202,4.42857142857143,2.48044422146514,1.45734756731382,0.912222682687184,2.66666666666667,0.462224900371202,0.286039990001859,0.153701857065764,3.33333333333333,0.601613532619042,0.73927953208133,0.119089811371883,1.5,-0.619486307717012,-0.512652640687681,-0.191071487197587
"169",169,"female","other","yr1","Business","math02","Kinesthetic",4,0.726844657074171,0.567189852853173,0.419840539947484,2,-0.0218436371646205,-0.0173791668019752,-0.0211026145730408,3,0.976690216249011,0.944081543031088,1.5819967764115,3.2,-0.133297217609826,0.0238043130845201,-0.123047590383223,2.5,-0.804903009229345,-0.651328581377912,-0.361460519413653,3.57142857142857,0.658303073556557,0.499757900858572,0.229492704593582,3.85714285714286,0.601132865137081,0.224104250912423,0.214301391092898,3.57142857142857,0.159056993573521,0.0653290273128313,0.0146347123969522,3.42857142857143,1.33672102744586,0.446363537460662,0.600015414856619,3.57142857142857,0.379925642059141,0.253427770439982,0.149507453723337,3.71428571428571,0.898374212113721,0.598457834288336,0.363920269719322,2.33333333333333,-0.180427456059958,0.0573960163188686,-0.0976685414326116,2,-2.08839911380415,-1.4142525501993,-0.687560328193648,2.75,2.3346490923365,1.53465478859145,0.658630854430827
"170",170,"female","white","yr1","Other","math01","Kinesthetic",3.33333333333333,-0.245398115374665,-0.199839900470353,-0.13079654856894,2.25,0.325415499387979,0.178637280132338,0.206345347735082,3,-0.902469627935849,-0.583781768622119,-1.14991961505235,2.5,-2.03445335955515,-1.25586219676131,-0.573065472617959,4.16666666666667,2.35987455759733,1.52376300316119,1.07478881796121,4.85714285714286,3.59602480420338,2.22937158918378,1.31528305671516,5,3.31150917686338,1.92132264130113,1.09454554129571,5,3.74144114399981,2.28283476961181,1.26187175459162,5,4.56449623865807,2.32089057238357,1.63233687488761,5,3.63024410131203,2.35278064546,1.38533618864896,5,3.73794706238797,2.23668202166913,1.38459868253754,2.33333333333333,-0.184638342750558,-0.152697375630158,-0.0976173256084611,3.33333333333333,0.630764815853194,0.608602426094005,0.186146219329896,1,-1.67193309805374,-0.844137146503784,-0.357745495736532
"171",171,"female","white","yr1","Health","stats","Auditory",2.66666666666667,-1.19470664672195,-0.892294190142142,-0.626531516250605,1.5,-0.939996728926976,-0.601232244712945,-0.413722361904138,3.66666666666667,1.08821549063969,0.656747792683981,1.47663215861975,3.8,1.77202348983686,0.885508137666794,0.553893483590808,2,-1.83729362406281,-1.09738175088954,-0.845697973540554,3.42857142857143,0.50763802197988,0.143747089467131,0.249940186967086,3.85714285714286,0.57771854106328,0.341559185582025,0.174643229999096,3.28571428571429,-0.439856918434382,-0.390143315744157,-0.154564063950036,3,0.222709616649456,0.350414780800361,0.131073464229846,3,-0.894387026270959,-0.558493615807321,-0.354817649829646,3.28571428571429,-0.0706676730998199,0.0137913024946066,0.0365246420135612,2,-0.831501585872319,-0.591434741262175,-0.348936508282686,1,-4.12804338268428,-2.76621071129888,-1.36812583376202,3,2.83239713513842,1.6211170873305,0.612282903491371
"172",172,"male","white","yr1","STEM","math03","Auditory",4.33333333333333,1.2098508921979,1.04487572814986,0.689507593221686,1.25,-1.38304712852697,-0.855036885449504,-0.608775446018514,3.66666666666667,-0.800430236971485,-1.16054352403348,-3.16171209338629,4.5,3.75270555928657,2.19123717648497,1.21482548734793,4.16666666666667,2.38107664307617,1.57571723144254,1.08229222242094,5,3.92602569497344,2.35757411541285,1.45039537239774,4.57142857142857,2.28249567941609,1.33251307281124,0.744477499446554,4.57142857142857,2.68746157538646,1.79195167324464,0.918450530275642,4,2.37887639199355,1.22651923176723,0.847737547775263,4.14285714285714,1.64064765559581,1.13890331036632,0.614008894035734,4.57142857142857,2.77307036414756,1.82666100418728,1.06055821888281,3.33333333333333,1.81047658471522,1.55041986458201,0.735038483842714,2.33333333333333,-1.42291245136976,-1.00838332425271,-0.477376300366052,3,2.70830514041282,1.78779130977123,0.672936866641884
"173",173,"male","white","yr2","STEM","math03","Kinesthetic",3,-0.717930713799604,-0.226266317575598,-0.368167444944422,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,4,1.60902514716809,0.750332742891604,1.15371501731874,4.9,4.86864008547993,3.17266409645856,1.48889221628645,4.16666666666667,2.31529098826703,1.67041945838649,1.04921538927868,4,1.92914217217026,0.947005696542554,0.801008619951372,4,0.936611536665399,0.437544911570868,0.304418097400666,4.42857142857143,2.29491204960729,1.38703075213419,0.78801088187779,2.28571428571429,-1.42879305832684,-0.864159426435353,-0.725573525254928,4.14285714285714,1.88013181091015,1.03202020491952,0.819320286574939,4,1.51773899599199,0.982111923809139,0.536703524229414,2.66666666666667,0.508328325090495,0.252758349419919,0.232502550142566,2,-2.07436611546133,-1.14922496095217,-0.704603314066074,1,-1.67193309805374,-0.844137146503784,-0.357745495736532
"174",174,"female","white","yr2","STEM","math03","Visual",3.66666666666667,0.243838421950443,0.0895039775564828,0.150173486673282,2.25,0.460868188938134,0.399554008343572,0.170001996791432,3.33333333333333,1.49749987277741,1.03766649323871,1.25907963511049,5,5.14006484697988,3.24043328690884,1.54541374373052,1.83333333333333,-2.10555968048114,-1.43735362206334,-0.955209592245092,2.42857142857143,-1.76260767286268,-1.08490997183616,-0.619298603410881,1.85714285714286,-4.2487228678155,-2.53631169942113,-1.35443549585531,3,-1.2366731371148,-0.724126033641303,-0.445086240632921,1.71428571428571,-2.62407212100024,-1.28192200970538,-1.01334002956869,2.85714285714286,-1.23713408090748,-0.867232895012388,-0.500706114943757,1.71428571428571,-3.54943779482954,-2.34829384782212,-1.43697254774732,2.66666666666667,0.508328325090495,0.252758349419919,0.232502550142566,3.33333333333333,0.601613532619042,0.73927953208133,0.119089811371883,1.25,-1.09485392052136,-0.707526316352977,-0.251398160780922
"175",175,"female","white","yr1","Other","math02","Kinesthetic",4.33333333333333,1.19314695329773,0.781958267228272,0.645908454354947,1.5,-0.932204787666722,-0.428875908986152,-0.400216606005996,3.66666666666667,-0.790944353545171,-0.871115518969226,-1.2552842328441,1.8,-4.17926018518652,-2.54902714047343,-1.2918761320486,3,0.127885632828879,-0.000915890034853373,0.0600156539768651,2.71428571428571,-1.16716345881517,-0.681597985624747,-0.425352857281257,3,-1.49964159080592,-0.657887276097929,-0.523135590773678,3,-1.21152245036249,-0.86484676414822,-0.432065332293018,3,0.378415381824329,0.419222102620106,0.250793009728653,3.14285714285714,-0.657125273802066,-0.463167971123481,-0.335291020521372,2.42857142857143,-1.9570746672311,-1.31757862570265,-0.790038213349307,2.66666666666667,0.508328325090495,0.252758349419919,0.232502550142566,4,1.99088942395612,1.28966377199986,0.673570682943099,1.5,-0.721197872445042,-0.454389795173192,-0.237092148569864
"176",176,"male","white","yr3","STEM","math04","Auditory",4.66666666666667,1.67615318842146,1.25964414252496,0.915575507629149,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,3.33333333333333,-0.381659971407452,-0.490196818414496,-1.47283675635336,4.7,4.24569803796515,2.60694316189857,1.29589268015822,3.66666666666667,1.47493419268916,0.838961016933129,0.676410314321971,4.57142857142857,3.11535886185665,1.74515825156327,1.20061822340608,4.28571428571429,1.60008818985523,1.03825217781637,0.503634096568055,3.42857142857143,0.0544286269228521,-0.048180854308631,0.110449109157403,2.71428571428571,-0.48198376647888,0.200242215649598,-0.33117994929274,4.42857142857143,2.4502766646303,1.49898843667061,0.998648701675513,4,1.52747689102126,0.883598786662554,0.518504865399428,1.33333333333333,-2.12943895880644,-1.67900286447524,-0.851523657806985,3,-0.00557056334704364,0.0720560941600898,0.0430185994603118,1.25,-1.09485392052136,-0.707526316352977,-0.251398160780922
"177",177,"female","white","yr3","STEM","stats","Visual",3,-0.757568893801321,-0.563759242148924,-0.466668704645919,2.75,1.23489212236872,1.20331556878584,0.636968783658261,2,-1.53480455885492,-0.390032968482635,-0.721637855959577,3.3,0.259285171640291,0.0306979030359099,0.0231333134361174,2.83333333333333,-0.177285484006986,-0.199122885323762,-0.0783946150937789,3,-0.657878264118997,-0.307747691277502,-0.279546433933169,3,-1.50464408453354,-0.936700316326251,-0.481717415392091,3,-1.19521793447544,-0.675355657478984,-0.411400972662834,3,0.193256545329035,0.132147891150883,0.0631382206629184,3,-0.982562935218062,-0.613352921210917,-0.430502846431904,3,-0.692687153800795,-0.324309887974433,-0.214465075211061,3,1.15940245490286,0.901589107000962,0.48377051699264,2.33333333333333,-1.40887945302694,-0.743355735005575,-0.494419286238478,2,0.569041803543553,0.442695658876479,0.180606016138814
"178",178,"female","white","yr1","Business","other","Kinesthetic",3.33333333333333,-0.239167813173285,-0.388181897740207,-0.11949356660092,2,-0.0296355784248751,-0.189735502528769,-0.0346083704711827,3.33333333333333,-0.372174087981137,-0.200768813350245,0.433591104188832,2.1,-3.31319884256204,-1.88034283703137,-1.05862360696804,3.66666666666667,1.38727864139974,1.01335556663763,0.631744549564549,3.57142857142857,0.859760898791548,0.397583049828755,0.401306423745638,4,0.906875215296912,0.66265650043818,0.235105161686338,4.28571428571429,2.0600433628996,1.38893839310998,0.744170555307478,3,0.313876161195173,0.194216000443275,0.099135289055226,4.42857142857143,2.21468494795722,1.61288567622369,0.75443679134742,4.42857142857143,2.50289224709843,1.45852239881164,0.947192268830582,2.66666666666667,0.512539211781095,0.462851741368946,0.232451334318415,3.33333333333333,0.616731817510375,0.343574836846872,0.203189205202321,2.25,1.0444094163479,0.637569334541775,0.240932689722148
"179",179,"female","white","yr3","STEM","math04","Kinesthetic",4,0.703910415972623,0.492614389201437,0.364938419112726,2.25,0.389337277192861,0.245653275252388,0.191404698189381,2.66666666666667,-1.42327928446425,-0.677366718829742,-0.827002473751335,1.5,-5.09651400031803,-3.07279347426655,-1.64657854365235,1.5,-2.77316572689182,-1.80480783293544,-1.26227098978547,2.28571428571429,-2.09006361542631,-1.32072400753917,-0.74744936309192,3.85714285714286,0.616863500346392,0.455620637034534,0.138216564142748,2.85714285714286,-1.46098677899234,-1.10566435905567,-0.484588830336654,2.14285714285714,-1.68004491625281,-0.649771374232283,-0.651965247319671,2.57142857142857,-1.76034959201767,-1.28745472282598,-0.582937132278965,2.28571428571429,-2.28746729375624,-1.28288758964432,-0.815935733152307,2,-0.831501585872319,-0.591434741262175,-0.348936508282686,2.66666666666667,-0.772544073826703,-0.206809403071659,-0.351291666368895,2.25,1.01403610221817,0.218955367342158,0.170502342279625
"180",180,"female","white","yr1","Other","math01","Visual",4,0.703910415972623,0.492614389201437,0.364938419112726,1.25,-1.38304712852697,-0.855036885449504,-0.608775446018514,3.33333333333333,-1.32123989349988,-1.2541284742411,-2.83879495208528,2.2,-2.78846998060669,-1.56988872124013,-0.587500609057586,4.33333333333333,2.64710301509346,1.8714039022093,1.19910256372329,3.71428571428571,0.943325891335468,0.762788276006756,0.302737915025114,4,0.905153391550102,0.447616833624041,0.28342268937687,3.85714285714286,0.906210355934895,0.645888321986371,0.295914753910589,4.71428571428571,3.90716111320477,2.06567386649342,1.34246690552076,2.71428571428571,-1.69042538051201,-0.992132895790642,-0.69963379422884,4.14285714285714,1.85966171373646,1.14235220858867,0.708146443407854,2.33333333333333,-0.184638342750558,-0.152697375630158,-0.0976173256084611,2,-2.08839911380415,-1.4142525501993,-0.687560328193648,2,0.573038245609629,0.706208330939408,0.269158502121471
"181",181,"male","white","yr2","Business","math03","Auditory",3,-0.688766170496676,-0.340032851193717,-0.301962342141645,1,-1.79422804288445,-1.11806932750387,-0.821282758780936,4,0.678931108501971,0.275829092129251,1.694184682129,3,-0.696168605977766,-0.314361307404878,-0.255894690265229,3.33333333333333,0.771321617847976,0.521743614469554,0.352640472212267,4,1.63407371542722,1.02491321206767,0.585424469232283,4,0.90343254616492,0.49231116248744,0.30641406295181,4,1.27311160476219,0.803739556066415,0.425235390964391,3.85714285714286,2.08705100733765,0.968233357004309,0.76887773484296,4,1.31890860635435,0.90116551605563,0.48437333144762,4,1.52262995429359,0.956186066847349,0.585066803663237,3,1.15940245490286,0.901589107000962,0.48377051699264,2.66666666666667,-0.714241507358401,-0.468163615046309,-0.21717885045287,2.5,1.59511172181663,0.619078869555894,0.365402163217893
